,word,index,frequency
1631,spinach,1631,-8.52402633671516
1632,point,1632,-8.529275692601303
1633,unique,1633,-8.529275692601303
1634,grazes,1634,-8.529275692601303
1635,son,1635,-8.529275692601303
1636,hardwood,1636,-8.534552749702147
1637,separate,1637,-8.534552749702147
1638,storage,1638,-8.534552749702147
1639,apron,1639,-8.534552749702147
1640,lambs,1640,-8.534552749702147
1641,ears,1641,-8.534552749702147
1642,lemons,1642,-8.53985780193184
1643,jungle,1643,-8.53985780193184
1644,evening,1644,-8.53985780193184
1645,simple,1645,-8.545191147907204
1646,shaking,1646,-8.545191147907204
1647,strip,1647,-8.550553091048588
1648,football,1648,-8.550553091048588
1649,move,1649,-8.550553091048588
1650,crosses,1650,-8.550553091048588
1651,warning,1651,-8.550553091048588
1652,raised,1652,-8.555943939683464
1653,taxi,1653,-8.561364007152804
1654,collage,1654,-8.561364007152804
1655,section,1655,-8.561364007152804
1656,cookie,1656,-8.561364007152804
1657,really,1657,-8.561364007152804
1658,stretching,1658,-8.561364007152804
1659,golf,1659,-8.561364007152804
1660,logs,1660,-8.561364007152804
1661,balancing,1661,-8.561364007152804
1662,scattered,1662,-8.566813611920368
1663,odd,1663,-8.566813611920368
1664,tourists,1664,-8.566813611920368
1665,turkey,1665,-8.566813611920368
1666,cabin,1666,-8.566813611920368
1667,pony,1667,-8.566813611920368
1668,jersey,1668,-8.566813611920368
1669,3,1669,-8.572293077684995
1670,peeking,1670,-8.572293077684995
1671,chest,1671,-8.572293077684995
1672,played,1672,-8.572293077684995
1673,lemon,1673,-8.572293077684995
1674,freight,1674,-8.572293077684995
1675,delivery,1675,-8.577802733495965
1676,clutter,1676,-8.577802733495965
1677,decoration,1677,-8.577802733495965
1678,bikini,1678,-8.577802733495965
1679,silverware,1679,-8.577802733495965
1680,ladder,1680,-8.58334291387158
1681,ring,1681,-8.58334291387158
1682,safety,1682,-8.58334291387158
1683,quiet,1683,-8.58334291387158
1684,amount,1684,-8.58334291387158
1685,sizes,1685,-8.58334291387158
1686,tag,1686,-8.58334291387158
1687,moped,1687,-8.588913958921035
1688,spot,1688,-8.588913958921035
1689,finger,1689,-8.588913958921035
1690,bats,1690,-8.588913958921035
1691,countertop,1691,-8.594516214469705
1692,straight,1692,-8.594516214469705
1693,smoking,1693,-8.594516214469705
1694,indoors,1694,-8.594516214469705
1695,lounge,1695,-8.594516214469705
1696,peeled,1696,-8.60015003218796
1697,scarf,1697,-8.60015003218796
1698,fighting,1698,-8.60015003218796
1699,leafy,1699,-8.60015003218796
1700,break,1700,-8.605815769723637
1701,themselves,1701,-8.605815769723637
1702,numerous,1702,-8.605815769723637
1703,suspended,1703,-8.605815769723637
1704,enjoy,1704,-8.605815769723637
1705,screens,1705,-8.611513790838275
1706,goggles,1706,-8.611513790838275
1707,fixing,1707,-8.611513790838275
1708,towering,1708,-8.611513790838275
1709,saying,1709,-8.61724446554726
1710,drawers,1710,-8.61724446554726
1711,magazine,1711,-8.61724446554726
1712,jockey,1712,-8.61724446554726
1713,circle,1713,-8.623008170264011
1714,t-shirt,1714,-8.623008170264011
1715,pairs,1715,-8.623008170264011
1716,surfs,1716,-8.623008170264011
1717,hung,1717,-8.628805287948337
1718,own,1718,-8.628805287948337
1719,nuts,1719,-8.628805287948337
1720,topping,1720,-8.628805287948337
1721,plaza,1721,-8.63463620825913
1722,crane,1722,-8.63463620825913
1723,word,1723,-8.63463620825913
1724,motorcyclists,1724,-8.640501327711528
1725,complete,1725,-8.640501327711528
1726,leaf,1726,-8.640501327711528
1727,scooters,1727,-8.640501327711528
1728,healthy,1728,-8.640501327711528
1729,pickles,1729,-8.640501327711528
1730,classroom,1730,-8.646401049838715
1731,rustic,1731,-8.646401049838715
1732,pigeons,1732,-8.646401049838715
1733,obstacle,1733,-8.646401049838715
1734,tire,1734,-8.652335785358531
1735,students,1735,-8.652335785358531
1736,strange,1736,-8.652335785358531
1737,snack,1737,-8.652335785358531
1738,talk,1738,-8.652335785358531
1739,army,1739,-8.652335785358531
1740,tusks,1740,-8.652335785358531
1741,cellphones,1741,-8.652335785358531
1742,balloons,1742,-8.652335785358531
1743,courtyard,1743,-8.652335785358531
1744,closet,1744,-8.658305952345035
1745,feed,1745,-8.658305952345035
1746,figure,1746,-8.658305952345035
1747,shoreline,1747,-8.664311976405246
1748,shops,1748,-8.664311976405246
1749,photographs,1749,-8.664311976405246
1750,tin,1750,-8.664311976405246
1751,sticker,1751,-8.670354290861209
1752,fabric,1752,-8.670354290861209
1753,furnished,1753,-8.670354290861209
1754,arena,1754,-8.670354290861209
1755,spray,1755,-8.670354290861209
1756,monkey,1756,-8.670354290861209
1757,cigarette,1757,-8.670354290861209
1758,panda,1758,-8.670354290861209
1759,buns,1759,-8.670354290861209
1760,foggy,1760,-8.676433336937592
1761,cop,1761,-8.676433336937592
1762,comes,1762,-8.676433336937592
1763,port,1763,-8.676433336937592
1764,toothpaste,1764,-8.676433336937592
1765,stops,1765,-8.676433336937592
1766,beverages,1766,-8.676433336937592
1767,canoe,1767,-8.682549563955027
1768,den,1768,-8.682549563955027
1769,ribbon,1769,-8.682549563955027
1770,skyline,1770,-8.682549563955027
1771,wading,1771,-8.682549563955027
1772,softball,1772,-8.682549563955027
1773,observing,1773,-8.688703429529406
1774,meeting,1774,-8.688703429529406
1775,nap,1775,-8.688703429529406
1776,cereal,1776,-8.688703429529406
1777,service,1777,-8.688703429529406
1778,pine,1778,-8.688703429529406
1779,slicing,1779,-8.688703429529406
1780,village,1780,-8.694895399777327
1781,fixtures,1781,-8.694895399777327
1782,designs,1782,-8.694895399777327
1783,speakers,1783,-8.694895399777327
1784,oriental,1784,-8.694895399777327
1785,process,1785,-8.701125949527963
1786,paddling,1786,-8.701125949527963
1787,muffin,1787,-8.701125949527963
1788,blond,1788,-8.701125949527963
1789,consisting,1789,-8.707395562541558
1790,berries,1790,-8.707395562541558
1791,positioned,1791,-8.707395562541558
1792,shrimp,1792,-8.707395562541558
1793,grabbing,1793,-8.707395562541558
1794,catchers,1794,-8.707395562541558
1795,slightly,1795,-8.713704731734822
1796,cushion,1796,-8.713704731734822
1797,beak,1797,-8.713704731734822
1798,points,1798,-8.720053959413482
1799,cone,1799,-8.720053959413482
1800,airlines,1800,-8.720053959413482
1801,reflecting,1801,-8.720053959413482
1802,load,1802,-8.720053959413482
1803,approaches,1803,-8.720053959413482
1804,groups,1804,-8.720053959413482
1805,vendor,1805,-8.720053959413482
1806,teenager,1806,-8.720053959413482
1807,mall,1807,-8.720053959413482
1808,headed,1808,-8.726443757512252
1809,dispenser,1809,-8.726443757512252
1810,fully,1810,-8.726443757512252
1811,sideways,1811,-8.726443757512252
1812,bathing,1812,-8.726443757512252
1813,sailboats,1813,-8.726443757512252
1814,knives,1814,-8.732874647842543
1815,caught,1815,-8.732874647842543
1816,cheesy,1816,-8.732874647842543
1817,arrow,1817,-8.732874647842543
1818,waterway,1818,-8.732874647842543
1819,pull,1819,-8.732874647842543
1820,layer,1820,-8.732874647842543
1821,pedestal,1821,-8.73934716234816
1822,flooded,1822,-8.73934716234816
1823,granite,1823,-8.73934716234816
1824,valley,1824,-8.73934716234816
1825,faucet,1825,-8.73934716234816
1826,wit,1826,-8.73934716234816
1827,vegetation,1827,-8.73934716234816
1828,than,1828,-8.73934716234816
1829,works,1829,-8.73934716234816
1830,war,1830,-8.73934716234816
1831,classic,1831,-8.745861843369354
1832,kept,1832,-8.745861843369354
1833,attempts,1833,-8.745861843369354
1834,snacks,1834,-8.745861843369354
1835,cans,1835,-8.745861843369354
1836,wear,1836,-8.745861843369354
1837,bald,1837,-8.745861843369354
1838,crossed,1838,-8.745861843369354
1839,music,1839,-8.745861843369354
1840,trough,1840,-8.745861843369354
1841,puts,1841,-8.752419243915513
1842,conversation,1842,-8.752419243915513
1843,monument,1843,-8.752419243915513
1844,married,1844,-8.752419243915513
1845,sport,1845,-8.752419243915513
1846,friend,1846,-8.752419243915513
1847,seven,1847,-8.752419243915513
1848,heard,1848,-8.752419243915513
1849,forks,1849,-8.752419243915513
1850,bedspread,1850,-8.752419243915513
1851,lighted,1851,-8.759019927946865
1852,soap,1852,-8.759019927946865
1853,herding,1853,-8.759019927946865
1854,waving,1854,-8.759019927946865
1855,cauliflower,1855,-8.759019927946865
1856,illuminated,1856,-8.765664470665534
1857,goods,1857,-8.765664470665534
1858,drawing,1858,-8.765664470665534
1859,reach,1859,-8.765664470665534
1860,leaping,1860,-8.765664470665534
1861,pad,1861,-8.77235345881633
1862,desks,1862,-8.77235345881633
1863,bin,1863,-8.77235345881633
1864,numbers,1864,-8.77235345881633
1865,para,1865,-8.77235345881633
1866,individuals,1866,-8.779087490997675
1867,unusual,1867,-8.779087490997675
1868,helicopter,1868,-8.779087490997675
1869,interesting,1869,-8.779087490997675
1870,tags,1870,-8.779087490997675
1871,freeway,1871,-8.785867177983054
1872,much,1872,-8.785867177983054
1873,basin,1873,-8.792693143053453
1874,greenery,1874,-8.792693143053453
1875,patterned,1875,-8.792693143053453
1876,tropical,1876,-8.792693143053453
1877,tasting,1877,-8.792693143053453
1878,owl,1878,-8.792693143053453
1879,roaming,1879,-8.792693143053453
1880,boogie,1880,-8.792693143053453
1881,dried,1881,-8.792693143053453
1882,doubles,1882,-8.792693143053453
1883,within,1883,-8.799566022341216
1884,peanut,1884,-8.799566022341216
1885,stopping,1885,-8.799566022341216
1886,pin,1886,-8.799566022341216
1887,guard,1887,-8.799566022341216
1888,step,1888,-8.806486465185788
1889,upright,1889,-8.806486465185788
1890,transportation,1890,-8.806486465185788
1891,roman,1891,-8.806486465185788
1892,turns,1892,-8.806486465185788
1893,deer,1893,-8.806486465185788
1894,skater,1894,-8.806486465185788
1895,factory,1895,-8.813455134501883
1896,massive,1896,-8.813455134501883
1897,spoons,1897,-8.813455134501883
1898,strapped,1898,-8.813455134501883
1899,bit,1899,-8.813455134501883
1900,celebrating,1900,-8.813455134501883
1901,overpass,1901,-8.820472707160528
1902,piles,1902,-8.820472707160528
1903,soldiers,1903,-8.820472707160528
1904,st,1904,-8.820472707160528
1905,shades,1905,-8.827539874383621
1906,drying,1906,-8.827539874383621
1907,split,1907,-8.827539874383621
1908,costumes,1908,-8.827539874383621
1909,indicating,1909,-8.827539874383621
1910,photographer,1910,-8.827539874383621
1911,?,1911,-8.827539874383621
1912,come,1912,-8.827539874383621
1913,leads,1913,-8.834657342152486
1914,site,1914,-8.834657342152486
1915,spraying,1915,-8.834657342152486
1916,level,1916,-8.841825831631098
1917,diamond,1917,-8.841825831631098
1918,conference,1918,-8.841825831631098
1919,soft,1919,-8.841825831631098
1920,canal,1920,-8.841825831631098
1921,order,1921,-8.841825831631098
1922,depot,1922,-8.841825831631098
1923,buggy,1923,-8.849046079604586
1924,terrain,1924,-8.849046079604586
1925,boarders,1925,-8.849046079604586
1926,language,1926,-8.849046079604586
1927,pepper,1927,-8.849046079604586
1928,bagel,1928,-8.849046079604586
1929,adjusting,1929,-8.849046079604586
1930,grinding,1930,-8.849046079604586
1931,pattern,1931,-8.856318838933666
1932,elegant,1932,-8.856318838933666
1933,learning,1933,-8.856318838933666
1934,hooked,1934,-8.856318838933666
1935,gives,1935,-8.856318838933666
1936,elevated,1936,-8.856318838933666
1937,quilt,1937,-8.856318838933666
1938,wake,1938,-8.856318838933666
1939,themed,1939,-8.863644879025738
1940,airborne,1940,-8.863644879025738
1941,winding,1941,-8.863644879025738
1942,curve,1942,-8.863644879025738
1943,button,1943,-8.863644879025738
1944,console,1944,-8.863644879025738
1945,cleaned,1945,-8.863644879025738
1946,wrapper,1946,-8.863644879025738
1947,weird,1947,-8.863644879025738
1948,tents,1948,-8.863644879025738
1949,keys,1949,-8.863644879025738
1950,stance,1950,-8.863644879025738
1951,figurine,1951,-8.87102498632336
1952,thing,1952,-8.87102498632336
1953,utility,1953,-8.87102498632336
1954,hangar,1954,-8.87102498632336
1955,english,1955,-8.87102498632336
1956,had,1956,-8.87102498632336
1957,geese,1957,-8.87102498632336
1958,handing,1958,-8.87102498632336
1959,savannah,1959,-8.878459964810878
1960,jars,1960,-8.878459964810878
1961,raft,1961,-8.878459964810878
1962,peel,1962,-8.878459964810878
1963,products,1963,-8.885950636540036
1964,tape,1964,-8.885950636540036
1965,portrait,1965,-8.885950636540036
1966,main,1966,-8.885950636540036
1967,babies,1967,-8.885950636540036
1968,pens,1968,-8.885950636540036
1969,circus,1969,-8.885950636540036
1970,kissing,1970,-8.89349784217542
1971,rowing,1971,-8.89349784217542
1972,festival,1972,-8.89349784217542
1973,signals,1973,-8.89349784217542
1974,crib,1974,-8.89349784217542
1975,daughter,1975,-8.89349784217542
1976,practice,1976,-8.89349784217542
1977,toasted,1977,-8.89349784217542
1978,notebook,1978,-8.901102441560639
1979,fat,1979,-8.901102441560639
1980,speaking,1980,-8.901102441560639
1981,will,1981,-8.901102441560639
1982,fashion,1982,-8.901102441560639
1983,drawer,1983,-8.901102441560639
1984,farmers,1984,-8.901102441560639
1985,parachute,1985,-8.901102441560639
1986,link,1986,-8.901102441560639
1987,mom,1987,-8.901102441560639
1988,chained,1988,-8.908765314306207
1989,frying,1989,-8.908765314306207
1990,tablecloth,1990,-8.908765314306207
1991,windowsill,1991,-8.908765314306207
1992,metro,1992,-8.908765314306207
1993,human,1993,-8.908765314306207
1994,s,1994,-8.908765314306207
1995,posts,1995,-8.908765314306207
1996,hauling,1996,-8.908765314306207
1997,pug,1997,-8.908765314306207
1998,overcast,1998,-8.916487360400117
1999,trio,1999,-8.916487360400117
2000,drivers,2000,-8.916487360400117
2001,customers,2001,-8.916487360400117
2002,read,2002,-8.916487360400117
2003,mashed,2003,-8.916487360400117
2004,extended,2004,-8.916487360400117
2005,pathway,2005,-8.916487360400117
2006,teenage,2006,-8.916487360400117
2007,photographed,2007,-8.924269500842172
2008,wicker,2008,-8.924269500842172
2009,figurines,2009,-8.924269500842172
2010,love,2010,-8.924269500842172
2011,hall,2011,-8.924269500842172
2012,thumbs,2012,-8.924269500842172
2013,naked,2013,-8.924269500842172
2014,depicting,2014,-8.932112678303199
2015,china,2015,-8.932112678303199
2016,seating,2016,-8.94001785781031
2017,cathedral,2017,-8.94001785781031
2018,plains,2018,-8.94001785781031
2019,towing,2019,-8.94001785781031
2020,storm,2020,-8.94001785781031
2021,cellular,2021,-8.94001785781031
2022,dough,2022,-8.94001785781031
2023,cartoon,2023,-8.94001785781031
2024,sails,2024,-8.94001785781031
2025,print,2025,-8.94798602745949
2026,digital,2026,-8.94798602745949
2027,grown,2027,-8.94798602745949
2028,jackets,2028,-8.94798602745949
2029,squatting,2029,-8.94798602745949
2030,uncooked,2030,-8.94798602745949
2031,chrome,2031,-8.956018199156754
2032,british,2032,-8.956018199156754
2033,stroller,2033,-8.956018199156754
2034,backpacks,2034,-8.956018199156754
2035,conveyor,2035,-8.956018199156754
2036,meats,2036,-8.956018199156754
2037,stable,2037,-8.956018199156754
2038,headboard,2038,-8.956018199156754
2039,scenic,2039,-8.964115409389372
2040,racks,2040,-8.964115409389372
2041,world,2041,-8.964115409389372
2042,warehouse,2042,-8.964115409389372
2043,worn,2043,-8.964115409389372
2044,competing,2044,-8.964115409389372
2045,carousel,2045,-8.964115409389372
2046,returning,2046,-8.964115409389372
2047,asphalt,2047,-8.972278720028532
2048,shines,2048,-8.972278720028532
2049,note,2049,-8.972278720028532
2050,knee,2050,-8.972278720028532
2051,include,2051,-8.972278720028532
2052,swim,2052,-8.972278720028532
2053,package,2053,-8.972278720028532
2054,deserted,2054,-8.980509219165048
2055,multi-colored,2055,-8.980509219165048
2056,stalls,2056,-8.980509219165048
2057,cooks,2057,-8.980509219165048
2058,placing,2058,-8.980509219165048
2059,backdrop,2059,-8.980509219165048
2060,tourist,2060,-8.980509219165048
2061,message,2061,-8.980509219165048
2062,pears,2062,-8.980509219165048
2063,am,2063,-8.980509219165048
2064,gravy,2064,-8.980509219165048
2065,disk,2065,-8.980509219165048
2066,shuttle,2066,-8.988808021979743
2067,stationary,2067,-8.988808021979743
2068,cruise,2068,-8.988808021979743
2069,powdered,2069,-8.988808021979743
2070,adorned,2070,-8.997176271650261
2071,closely,2071,-8.997176271650261
2072,towers,2072,-8.997176271650261
2073,calico,2073,-8.997176271650261
2074,strawberry,2074,-8.997176271650261
2075,sneakers,2075,-8.997176271650261
2076,places,2076,-8.997176271650261
2077,staircase,2077,-8.997176271650261
2078,roadside,2078,-8.997176271650261
2079,star,2079,-8.997176271650261
2080,stir,2080,-8.997176271650261
2081,crates,2081,-8.997176271650261
2082,african,2082,-8.997176271650261
2083,soldier,2083,-9.005615140296126
2084,keyboards,2084,-9.005615140296126
2085,planter,2085,-9.005615140296126
2086,commode,2086,-9.005615140296126
2087,lie,2087,-9.005615140296126
2088,cloud,2088,-9.005615140296126
2089,major,2089,-9.005615140296126
2090,cluster,2090,-9.005615140296126
2091,eight,2091,-9.005615140296126
2092,too,2092,-9.005615140296126
2093,electrical,2093,-9.005615140296126
2094,rocking,2094,-9.005615140296126
2095,entering,2095,-9.014125829964033
2096,boardwalk,2096,-9.014125829964033
2097,carry,2097,-9.014125829964033
2098,marked,2098,-9.014125829964033
2099,;,2099,-9.014125829964033
2100,opponent,2100,-9.014125829964033
2101,hind,2101,-9.014125829964033
2102,polka,2102,-9.014125829964033
2103,dot,2103,-9.014125829964033
2104,lobby,2104,-9.014125829964033
2105,cab,2105,-9.014125829964033
2106,were,2106,-9.022709573655424
2107,tube,2107,-9.022709573655424
2108,fair,2108,-9.022709573655424
2109,midair,2109,-9.022709573655424
2110,suite,2110,-9.022709573655424
2111,puddle,2111,-9.022709573655424
2112,float,2112,-9.022709573655424
2113,ostrich,2113,-9.022709573655424
2114,grab,2114,-9.022709573655424
2115,printer,2115,-9.031367636398539
2116,barbed,2116,-9.031367636398539
2117,stepping,2117,-9.031367636398539
2118,tiger,2118,-9.031367636398539
2119,help,2119,-9.031367636398539
2120,stripes,2120,-9.031367636398539
2121,enter,2121,-9.031367636398539
2122,frozen,2122,-9.031367636398539
2123,fed,2123,-9.031367636398539
2124,slide,2124,-9.031367636398539
2125,fog,2125,-9.040101316367293
2126,fur,2126,-9.040101316367293
2127,paintings,2127,-9.040101316367293
2128,mixture,2128,-9.040101316367293
2129,barrier,2129,-9.040101316367293
2130,wildlife,2130,-9.040101316367293
2131,coke,2131,-9.040101316367293
2132,such,2132,-9.040101316367293
2133,names,2133,-9.040101316367293
2134,european,2134,-9.048911946049449
2135,shrubs,2135,-9.048911946049449
2136,ferry,2136,-9.048911946049449
2137,limb,2137,-9.048911946049449
2138,operating,2138,-9.048911946049449
2139,directly,2139,-9.048911946049449
2140,checks,2140,-9.048911946049449
2141,medium,2141,-9.048911946049449
2142,leaned,2142,-9.048911946049449
2143,black-and-white,2143,-9.048911946049449
2144,balances,2144,-9.048911946049449
2145,tight,2145,-9.048911946049449
2146,intently,2146,-9.048911946049449
2147,feeds,2147,-9.048911946049449
2148,when,2148,-9.048911946049449
2149,ones,2149,-9.048911946049449
2150,silhouette,2150,-9.048911946049449
2151,rings,2151,-9.048911946049449
2152,force,2152,-9.057800893466695
2153,dual,2153,-9.057800893466695
2154,thru,2154,-9.057800893466695
2155,cubicle,2155,-9.057800893466695
2156,listening,2156,-9.057800893466695
2157,diner,2157,-9.057800893466695
2158,podium,2158,-9.057800893466695
2159,most,2159,-9.057800893466695
2160,stools,2160,-9.057800893466695
2161,crate,2161,-9.057800893466695
2162,grandfather,2162,-9.057800893466695
2163,balloon,2163,-9.057800893466695
2164,muffins,2164,-9.057800893466695
2165,necks,2165,-9.057800893466695
2166,dressing,2166,-9.057800893466695
2167,knees,2167,-9.057800893466695
2168,dusty,2168,-9.057800893466695
2169,rubbing,2169,-9.057800893466695
2170,policeman,2170,-9.066769563449455
2171,foliage,2171,-9.066769563449455
2172,bicyclist,2172,-9.066769563449455
2173,skillet,2173,-9.066769563449455
2174,signage,2174,-9.066769563449455
2175,refrigerators,2175,-9.066769563449455
2176,peering,2176,-9.066769563449455
2177,texting,2177,-9.066769563449455
2178,n,2178,-9.066769563449455
2179,tagged,2179,-9.066769563449455
2180,macaroni,2180,-9.066769563449455
2181,barrel,2181,-9.066769563449455
2182,chopsticks,2182,-9.066769563449455
2183,partly,2183,-9.075819398969374
2184,cupboard,2184,-9.075819398969374
2185,lodge,2185,-9.075819398969374
2186,elaborate,2186,-9.075819398969374
2187,now,2187,-9.075819398969374
2188,shots,2188,-9.075819398969374
2189,bookcase,2189,-9.075819398969374
2190,key,2190,-9.075819398969374
2191,crouching,2191,-9.075819398969374
2192,stretched,2192,-9.075819398969374
2193,nest,2193,-9.075819398969374
2194,nightstand,2194,-9.075819398969374
2195,try,2195,-9.084951882532646
2196,logo,2196,-9.084951882532646
2197,spacious,2197,-9.084951882532646
2198,needs,2198,-9.084951882532646
2199,stomach,2199,-9.084951882532646
2200,spotted,2200,-9.084951882532646
2201,skinny,2201,-9.084951882532646
2202,blurred,2202,-9.084951882532646
2203,stores,2203,-9.084951882532646
2204,serves,2204,-9.084951882532646
2205,pies,2205,-9.084951882532646
2206,shapes,2206,-9.084951882532646
2207,figures,2207,-9.084951882532646
2208,dipping,2208,-9.084951882532646
2209,extra,2209,-9.09416853763757
2210,raw,2210,-9.09416853763757
2211,craft,2211,-9.09416853763757
2212,cobblestone,2212,-9.09416853763757
2213,maroon,2213,-9.09416853763757
2214,suv,2214,-9.09416853763757
2215,stacks,2215,-9.09416853763757
2216,sweet,2216,-9.09416853763757
2217,starting,2217,-9.09416853763757
2218,speeding,2218,-9.09416853763757
2219,environment,2219,-9.09416853763757
2220,teenagers,2220,-9.09416853763757
2221,ships,2221,-9.09416853763757
2222,outfits,2222,-9.09416853763757
2223,uniformed,2223,-9.09416853763757
2224,sprinkled,2224,-9.09416853763757
2225,remodeled,2225,-9.103470930299883
2226,apart,2226,-9.103470930299883
2227,artistic,2227,-9.103470930299883
2228,stair,2228,-9.103470930299883
2229,floats,2229,-9.103470930299883
2230,class,2230,-9.103470930299883
2231,touch,2231,-9.103470930299883
2232,tissue,2232,-9.103470930299883
2233,weeds,2233,-9.103470930299883
2234,radio,2234,-9.103470930299883
2235,band,2235,-9.103470930299883
2236,start,2236,-9.103470930299883
2237,tee,2237,-9.103470930299883
2238,syrup,2238,-9.103470930299883
2239,dip,2239,-9.103470930299883
2240,runner,2240,-9.103470930299883
2241,bicyclists,2241,-9.112860670649722
2242,bamboo,2242,-9.112860670649722
2243,stunts,2243,-9.112860670649722
2244,unit,2244,-9.112860670649722
2245,flipping,2245,-9.112860670649722
2246,mountainous,2246,-9.112860670649722
2247,second,2247,-9.112860670649722
2248,skiier,2248,-9.112860670649722
2249,rectangular,2249,-9.112860670649722
2250,entree,2250,-9.112860670649722
2251,angle,2251,-9.122339414604266
2252,ha,2252,-9.122339414604266
2253,artwork,2253,-9.122339414604266
2254,tidy,2254,-9.122339414604266
2255,appear,2255,-9.122339414604266
2256,movie,2256,-9.122339414604266
2257,cherry,2257,-9.122339414604266
2258,cool,2258,-9.122339414604266
2259,pajamas,2259,-9.122339414604266
2260,array,2260,-9.122339414604266
2261,goal,2261,-9.122339414604266
2262,pocket,2262,-9.131908865620417
2263,porcelain,2263,-9.131908865620417
2264,newly,2264,-9.131908865620417
2265,engaged,2265,-9.131908865620417
2266,glowing,2266,-9.131908865620417
2267,clearing,2267,-9.131908865620417
2268,sofas,2268,-9.131908865620417
2269,bowling,2269,-9.131908865620417
2270,curved,2270,-9.131908865620417
2271,done,2271,-9.131908865620417
2272,mushroom,2272,-9.131908865620417
2273,else,2273,-9.141570776532154
2274,younger,2274,-9.141570776532154
2275,appliance,2275,-9.141570776532154
2276,somewhere,2276,-9.141570776532154
2277,loaf,2277,-9.141570776532154
2278,fry,2278,-9.141570776532154
2279,identical,2279,-9.141570776532154
2280,biker,2280,-9.141570776532154
2281,washer,2281,-9.141570776532154
2282,indian,2282,-9.141570776532154
2283,sleep,2283,-9.141570776532154
2284,alcohol,2284,-9.141570776532154
2285,sad,2285,-9.141570776532154
2286,menu,2286,-9.141570776532154
2287,fingers,2287,-9.141570776532154
2288,stump,2288,-9.141570776532154
2289,dozen,2289,-9.141570776532154
2290,hitter,2290,-9.141570776532154
2291,gourmet,2291,-9.141570776532154
2292,any,2292,-9.151326951477518
2293,4,2293,-9.151326951477518
2294,parts,2294,-9.151326951477518
2295,spots,2295,-9.151326951477518
2296,wash,2296,-9.151326951477518
2297,suburban,2297,-9.151326951477518
2298,shoulders,2298,-9.151326951477518
2299,treats,2299,-9.151326951477518
2300,carriages,2300,-9.151326951477518
2301,bigger,2301,-9.151326951477518
2302,stretches,2302,-9.151326951477518
2303,pineapple,2303,-9.151326951477518
2304,balance,2304,-9.151326951477518
2305,pork,2305,-9.151326951477518
2306,unfinished,2306,-9.161179247920531
2307,engines,2307,-9.161179247920531
2308,barren,2308,-9.161179247920531
2309,viewed,2309,-9.161179247920531
2310,united,2310,-9.161179247920531
2311,altered,2311,-9.161179247920531
2312,tying,2312,-9.161179247920531
2313,iced,2313,-9.161179247920531
2314,shrubbery,2314,-9.161179247920531
2315,moored,2315,-9.161179247920531
2316,cooling,2316,-9.161179247920531
2317,dancing,2317,-9.161179247920531
2318,selection,2318,-9.161179247920531
2319,spatula,2319,-9.161179247920531
2320,sharp,2320,-9.171129578773698
2321,rough,2321,-9.171129578773698
2322,viewing,2322,-9.171129578773698
2323,japanese,2323,-9.171129578773698
2324,avenue,2324,-9.171129578773698
2325,kettle,2325,-9.171129578773698
2326,bunny,2326,-9.171129578773698
2327,motel,2327,-9.171129578773698
2328,awaiting,2328,-9.171129578773698
2329,chickens,2329,-9.171129578773698
2330,bulls,2330,-9.171129578773698
2331,gaming,2331,-9.171129578773698
2332,volley,2332,-9.171129578773698
2333,old-fashioned,2333,-9.181179914627199
2334,self,2334,-9.181179914627199
2335,equipped,2335,-9.181179914627199
2336,hiking,2336,-9.181179914627199
2337,hipster,2337,-9.181179914627199
2338,silly,2338,-9.181179914627199
2339,blinds,2339,-9.181179914627199
2340,pigeon,2340,-9.181179914627199
2341,farmer,2341,-9.181179914627199
2342,sushi,2342,-9.181179914627199
2343,infant,2343,-9.181179914627199
2344,cast,2344,-9.181179914627199
2345,ram,2345,-9.181179914627199
2346,swung,2346,-9.181179914627199
2347,traditional,2347,-9.191332286091217
2348,claim,2348,-9.191332286091217
2349,lime,2349,-9.191332286091217
2350,jelly,2350,-9.191332286091217
2351,towed,2351,-9.191332286091217
2352,teaching,2352,-9.191332286091217
2353,roller,2353,-9.191332286091217
2354,cubs,2354,-9.191332286091217
2355,ovens,2355,-9.191332286091217
2356,attractive,2356,-9.191332286091217
2357,coast,2357,-9.191332286091217
2358,blood,2358,-9.191332286091217
2359,banner,2359,-9.191332286091217
2360,plush,2360,-9.191332286091217
2361,cutter,2361,-9.191332286091217
2362,pitched,2362,-9.191332286091217
2363,lining,2363,-9.201588786258407
2364,fuzzy,2364,-9.201588786258407
2365,notes,2365,-9.201588786258407
2366,letting,2366,-9.201588786258407
2367,separated,2367,-9.201588786258407
2368,led,2368,-9.201588786258407
2369,billboard,2369,-9.201588786258407
2370,caption,2370,-9.201588786258407
2371,cub,2371,-9.201588786258407
2372,wheelchair,2372,-9.211951573293954
2373,map,2373,-9.211951573293954
2374,maker,2374,-9.211951573293954
2375,opens,2375,-9.211951573293954
2376,locked,2376,-9.211951573293954
2377,local,2377,-9.211951573293954
2378,upward,2378,-9.211951573293954
2379,horned,2379,-9.211951573293954
2380,steer,2380,-9.211951573293954
2381,youth,2381,-9.211951573293954
2382,celery,2382,-9.211951573293954
2383,pads,2383,-9.211951573293954
2384,ad,2384,-9.222422873161248
2385,care,2385,-9.222422873161248
2386,eagle,2386,-9.222422873161248
